Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Total Precipitation (high resolution)  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd]
2015,5,5,23,0,15.79,0,7.92,270
2015,5,6,0,0,14.67,0,11.3,279.16
2015,5,6,1,0,13.87,0,8.31,265.03
2015,5,6,2,0,13.61,0,7.59,275.44
2015,5,6,3,0,12.97,0,8.4,279.87
2015,5,6,4,0,12.18,0,5.76,270
2015,5,6,5,0,12.07,0,4.38,189.46
2015,5,6,6,0,11.76,0,7.42,165.96
2015,5,6,7,0,12.15,0,9.11,198.43
2015,5,6,8,0,13.39,0,10.79,244.29
2015,5,6,9,0,14.38,0,14.66,245.32
2015,5,6,10,0,15.46,0,13.44,249.62
2015,5,6,11,0,16.27,0,14.42,267.14
2015,5,6,12,0,16.96,0,15.86,272.6
2015,5,6,13,0,16.49,0,15.94,276.48
2015,5,6,14,0,17.96,0,11.54,273.58
2015,5,6,15,0,17.68,0,11.3,260.84
2015,5,6,16,0,18.26,0,12.96,268.41
2015,5,6,17,0,17.67,0,14.44,274.29
2015,5,6,18,0,18.04,0,17.7,274.67
2015,5,6,19,0,17.34,0,18.58,278.91
2015,5,6,20,0,16.12,0,15.28,285.02
2015,5,6,21,0,14.3,0,12.02,278.62
2015,5,6,22,0,13.07,0,10.14,253.5
2015,5,6,23,0,11.7,0,11.27,243.43
2015,5,7,0,0,10.87,0,9.69,248.2
2015,5,7,1,0,10.22,0,7.49,234.78
2015,5,7,2,0,9.52,0,8.91,226.64
2015,5,7,3,0,9.54,0,7.49,234.78
2015,5,7,4,0,10.01,0,5.32,241.7
2015,5,7,5,0,9.99,0,5.15,257.91
2015,5,7,6,0,9.97,0,5.35,250.35
2015,5,7,7,0,10.28,0,6.64,257.47
2015,5,7,8,0,10.85,0,13.2,281
2015,5,7,9,0,11.25,0,16.04,279.04
2015,5,7,10,0,11.54,0,14.15,277.31
2015,5,7,11,0,12.16,0,12.26,273.37
2015,5,7,12,0,13.11,0,11.3,279.16
2015,5,7,13,0,14.13,0,9.03,293.5
2015,5,7,14,0,16.31,0,4.35,294.44
2015,5,7,15,0,16.99,0,6.19,305.54
2015,5,7,16,0,16.86,0,4.84,318.01
2015,5,7,17,0,16.85,0,3.26,353.66
2015,5,7,18,0,17.14,0,4.02,10.3
2015,5,7,19,0,17.06,0,4.45,14.04
2015,5,7,20,0,16.67,0,5.04,360
2015,5,7,21,0,16.16,0,6.49,356.82
2015,5,7,22,0,15.63,0,5.05,355.91
2015,5,7,23,0,14.6,0,2.6,326.31
2015,5,8,0,0,13.5,0,3.24,270
2015,5,8,1,0,12.94,0,1.3,236.31
2015,5,8,2,0,12.36,0,3.1,144.46
2015,5,8,3,0,11.96,0,4.51,118.61
2015,5,8,4,0,11.44,0,5.69,124.7
2015,5,8,5,0,10.95,0,5.4,143.13
2015,5,8,6,0,10.12,0,6.62,135
2015,5,8,7,0,10.01,0,7.1,120.47
2015,5,8,8,0,10.84,0,8.65,106.93
2015,5,8,9,0,13.97,0,12.66,104.83
2015,5,8,10,0,16.83,0,14.49,104.38
2015,5,8,11,0,19.09,0,13.04,96.34
2015,5,8,12,0,20.77,0,11.21,84.47
2015,5,8,13,0,21.18,0,6.41,51.84
2015,5,8,14,0,22.57,0,7.49,35.22
2015,5,8,15,0,23.19,0,5.96,25.02
2015,5,8,16,0,23.55,0,4.74,351.25
2015,5,8,17,0,23.16,0,7.09,293.96
2015,5,8,18,0,22.42,0,7.7,259.22
2015,5,8,19,0,20.84,0.3,18.18,262.03
2015,5,8,20,0,19.76,1.2,12.98,289.44
2015,5,8,21,0,18.53,0,5.86,222.51
2015,5,8,22,0,15.36,0.7,15.84,201.32
2015,5,8,23,0,15.76,1.4,12.23,227.39
2015,5,9,0,0,14.48,1,9.09,213.69
2015,5,9,1,0,13.92,0.4,9.18,221.82
2015,5,9,2,0,13.96,0,10.32,240.75
2015,5,9,3,0,14.2,0,10.14,242.53
2015,5,9,4,0,13.82,0,14.26,259.82
2015,5,9,5,0,13.29,0,13.36,265.36
2015,5,9,6,0,13.22,0,13,265.24
2015,5,9,7,0,13.8,0,13.98,258.11
2015,5,9,8,0,14.57,0,17.81,255.96
2015,5,9,9,0,15.03,0,19.52,264.71
2015,5,9,10,0,16.42,0,18,270
2015,5,9,11,0,17.7,0,17.7,265.33
2015,5,9,12,0,18.56,0,19.65,278.43
2015,5,9,13,0,18.85,0,24.59,287.9
2015,5,9,14,0,17.37,0,16.7,277.43
2015,5,9,15,0,18.91,0,18.43,282.41
2015,5,9,16,0,19.29,0,19.13,281.94
2015,5,9,17,0,19.43,0,17.11,278.47
2015,5,9,18,0,19.29,0,18.78,274.4
2015,5,9,19,0,18.77,0,18.81,275.49
2015,5,9,20,0,17.78,0,16.26,275.08
2015,5,9,21,0,16.02,0,12.26,266.63
2015,5,9,22,0,14.75,0,10.99,238.39
2015,5,9,23,0,13.35,0,11.71,225
2015,5,10,0,0,12.13,0,10.23,219.29
2015,5,10,1,0,11.39,0,9.18,205.56
2015,5,10,2,0,11.09,0,7.57,205.35
2015,5,10,3,0,11.19,0,8.29,214.38
2015,5,10,4,0,10.15,0,9.34,207.55
2015,5,10,5,0,9.43,0,7.34,191.31
2015,5,10,6,0,9.63,0,5.76,180
2015,5,10,7,0,11.15,0,4.21,160.02
2015,5,10,8,0,12,0,1.8,90
2015,5,10,9,0,13.37,0,1.3,33.69
2015,5,10,10,0,15.44,0,2.16,360
2015,5,10,11,0,16.91,0,3.98,354.81
2015,5,10,12,0,18.07,0,5.51,348.69
2015,5,10,13,0,19.14,0,7.97,341.57
2015,5,10,14,0,20.65,0,5.45,7.59
2015,5,10,15,0,21.31,0,5.8,7.13
2015,5,10,16,0,21.72,0,5.4,360
2015,5,10,17,0,21.86,0,5.04,360
2015,5,10,18,0,21.79,0,3.32,12.53
2015,5,10,19,0,21.44,0,2.81,50.19
2015,5,10,20,0,20.9,0,3.24,90
2015,5,10,21,0,20.01,0,4.33,94.76
2015,5,10,22,0,18.76,0,8.22,118.81
2015,5,10,23,0,16.09,0,8.91,136.64
2015,5,11,0,0,14.78,0,7.93,140.53
2015,5,11,1,0,14.2,0,10.3,126.47
2015,5,11,2,0,13.21,0,11.68,123.69
2015,5,11,3,0,12.89,0,11.89,125.13
2015,5,11,4,0,12.46,0,11.81,127.57
2015,5,11,5,0,12.16,0,13.18,124.99
2015,5,11,6,0,11.88,0,12.98,123.69
2015,5,11,7,0,11.35,0,11.98,122.74
2015,5,11,8,0,13.49,0,12.56,117.3
2015,5,11,9,0,15.84,0,10.97,113.2
2015,5,11,10,0,18.66,0,8.21,105.26
2015,5,11,11,0,20.79,0,4.74,98.75
2015,5,11,12,0,22.23,0,2.52,90
2015,5,11,13,0,23.52,0,4.32,90
2015,5,11,14,0,24.91,0,6.13,86.63
2015,5,11,15,0,25.68,0,3.62,84.29
2015,5,11,16,0,26.1,0,1.44,90
2015,5,11,17,0,26.16,0,0.72,90
2015,5,11,18,0,26.04,0,0.72,90
2015,5,11,19,0,25.78,0,1.44,90
2015,5,11,20,0,25.14,0,3.76,106.7
2015,5,11,21,0,24.16,0,5,120.26
2015,5,11,22,0,23.09,0,7.39,133.03
2015,5,11,23,0,21.42,0,5.86,137.49
2015,5,12,0,0,20.54,0,5.6,135
2015,5,12,1,0,19.71,0,5.35,132.27
2015,5,12,2,0,18.99,0,5.9,127.57
2015,5,12,3,0,18.3,0,5.6,135
2015,5,12,4,0,17.75,0,5.99,122.74
2015,5,12,5,0,16.73,0,7.63,109.29
2015,5,12,6,0,15.6,0,8.43,109.98
2015,5,12,7,0,15.39,0,7.86,105.95
2015,5,12,8,0,15.86,0,7.97,108.43
2015,5,12,9,0,18.64,0,7.34,101.31
2015,5,12,10,0,21.37,0,5.77,93.58
2015,5,12,11,0,23.71,0,2.1,59.04
2015,5,12,12,0,25.66,0,1.02,45
2015,5,12,13,0,26.6,0,3.6,36.87
2015,5,12,14,0,27.67,0,8.31,287.65
2015,5,12,15,0,28.27,0,9.53,280.89
2015,5,12,16,0,28.77,0,13.63,282.2
2015,5,12,17,0,28.79,0,18.43,282.41
2015,5,12,18,0,28.12,0,20.36,278.13
2015,5,12,19,0,26.9,0,16.66,276.2
2015,5,12,20,0,25.15,0,12.85,281.31
2015,5,12,21,0,22.88,0,10.03,291.04
2015,5,12,22,0,21.67,0,7.21,272.86
2015,5,12,23,0,20.73,0,9.57,289.8
2015,5,13,0,0,18.23,0,16.33,345.96
2015,5,13,1,0,16.79,0,12.68,353.48
2015,5,13,2,0,16.25,0,9.09,326.31
2015,5,13,3,0,15.57,0,9.45,310.36
2015,5,13,4,0,14.5,0,9.39,302.47
2015,5,13,5,0,14.11,0,8.12,282.8
2015,5,13,6,0,13.88,0,6.12,270
2015,5,13,7,0,14.23,0,4.02,259.7
2015,5,13,8,0,15.17,0,1.44,270
2015,5,13,9,0,16.19,0,1.02,135
2015,5,13,10,0,17.49,0,2.62,74.05
2015,5,13,11,0,18.86,0,3.08,20.56
2015,5,13,12,0,20.29,0,3.76,343.3
2015,5,13,13,0,21.51,0,6.73,344.48
2015,5,13,14,0,23.16,0,4.1,322.13
2015,5,13,15,0,24.1,0,2.41,333.43
2015,5,13,16,0,24.69,0,1.84,11.31
2015,5,13,17,0,25.19,0,0.72,180
2015,5,13,18,0,24.95,1.2,13.21,342.55
2015,5,13,19,0,23.99,0,9.18,334.44
2015,5,13,20,0,23.55,0.4,5.41,356.19
2015,5,13,21,0,23.16,0,3.22,243.43
2015,5,13,22,0,21.29,0,20.06,260.71
2015,5,13,23,0,20.42,0,17.19,250.43
2015,5,14,0,0,19.34,0,18.86,246.37
2015,5,14,1,0,18.37,0,20.95,250.94
2015,5,14,2,0,18.09,0,24.28,254.52
2015,5,14,3,0,17.75,0,24.54,255.56
2015,5,14,4,0,17.21,0.3,23.44,259.38
2015,5,14,5,0,16.51,0,20.55,258.89
2015,5,14,6,0,15.45,0,18.25,255.14
2015,5,14,7,0,15.63,0.2,18.42,265.52
2015,5,14,8,0,16.28,0.1,18.36,271.12
2015,5,14,9,0,16.59,0,19.3,278.58
2015,5,14,10,0,17.6,0,20.87,285
2015,5,14,11,0,18.57,0,20.99,292.17
2015,5,14,12,0,19.12,0,18.68,297.55
2015,5,14,13,0,19.87,0,17.08,304.7
2015,5,14,14,0,20.45,0,17.29,301.37
2015,5,14,15,0,21.09,0,18.46,290.56
2015,5,14,16,0,21.02,0,21.97,288.14
2015,5,14,17,0,20.58,0,19.04,285.35
2015,5,14,18,0,20.66,0,17.46,284.32
2015,5,14,19,0,20.1,0,17.81,284.04
2015,5,14,20,0,19.13,0,12.72,295.11
2015,5,14,21,0,18.05,0,11.77,293.43
2015,5,14,22,0,16.21,0,13.7,273.01
2015,5,14,23,0,15.17,0.5,15.33,260.54
2015,5,15,0,0,12.18,1.6,31.56,281.18
2015,5,15,1,0,11.53,1.3,21.83,283.35
2015,5,15,2,0,11.47,0.5,10.93,287.24
2015,5,15,3,0,11.33,0.3,4.02,259.7
2015,5,15,4,0,10.25,0.2,17.06,262.72
2015,5,15,5,0,9.32,0.1,14.92,261.67
2015,5,15,6,0,9.38,0,15.84,270
2015,5,15,7,0,9.93,0,19.39,344.93
2015,5,15,8,0,9.96,0,18.86,346.76
2015,5,15,9,0,9.64,0.3,16.92,1.22
2015,5,15,10,0,9.48,1.3,14.4,358.57
2015,5,15,11,0,9.19,1.6,12.32,6.71
2015,5,15,12,0,8.6,1.2,15.84,360
2015,5,15,13,0,7.99,0.5,14.35,342.47
2015,5,15,14,0,9.83,0.5,21.41,333
2015,5,15,15,0,9.53,1.3,20.09,323.75
2015,5,15,16,0,9.88,2.5,14.57,320.01
2015,5,15,17,0,10.16,1.9,12.89,305.91
2015,5,15,18,0,10.4,2.1,11.12,299.05
2015,5,15,19,0,10.71,1.4,11.87,284.04
2015,5,15,20,0,11.3,0.3,11.53,284.47
2015,5,15,21,0,11.23,0,11.3,300.65
2015,5,15,22,0,11.07,0,12.23,312.61
2015,5,15,23,0,10.97,0,10.97,311.01
2015,5,16,0,0,11.03,0,10.46,310.82
2015,5,16,1,0,10.83,0,9.16,315
2015,5,16,2,0,10.34,0,10.51,308.05
2015,5,16,3,0,9.58,0,10,300.26
2015,5,16,4,0,9.08,0,8.31,287.65
2015,5,16,5,0,8.66,0,8.76,279.46
2015,5,16,6,0,8.37,0,9.39,274.4
2015,5,16,7,0,8.35,0,9.03,274.57
2015,5,16,8,0,9.17,0,8.67,274.76
2015,5,16,9,0,11.05,0,7.42,292.83
2015,5,16,10,0,12.87,0,6.7,306.25
2015,5,16,11,0,15.14,0,9.22,321.34
2015,5,16,12,0,17.55,0,16.1,333.43
2015,5,16,13,0,18.51,0,15.29,333.43
2015,5,16,14,0,19.59,0,12.26,310.24
2015,5,16,15,0,20.36,0,11.79,301.26
2015,5,16,16,0,20.84,0,14.59,285.75
2015,5,16,17,0,20.56,0,19.42,280.68
2015,5,16,18,0,20.14,0,21.86,287.24
2015,5,16,19,0,19.18,0,21.41,289.65
2015,5,16,20,0,17.91,0,15.94,288.43
2015,5,16,21,0,16.12,0,12.02,278.62
2015,5,16,22,0,15.05,0,10.18,278.13
2015,5,16,23,0,13.97,0,8.44,309.81
2015,5,17,0,0,13.53,0,7.79,326.31
2015,5,17,1,0,13.17,0,7.15,319.09
2015,5,17,2,0,12.9,0.2,7.13,315
2015,5,17,3,0,12.58,0.2,8.21,307.87
2015,5,17,4,0,12.3,0.1,8.5,306.38
2015,5,17,5,0,12.06,0,9.09,303.69
2015,5,17,6,0,11.79,0.1,8.71,299.74
2015,5,17,7,0,11.83,0,8.53,297.65
2015,5,17,8,0,12.04,0,8.29,304.38
2015,5,17,9,0,12.38,0,8.71,308.29
2015,5,17,10,0,13.87,0,8.21,307.87
2015,5,17,11,0,15.18,0,10.01,307.69
2015,5,17,12,0,16.1,0,11.46,313.73
2015,5,17,13,0,17.3,0,12.1,323.47
2015,5,17,14,0,18,0,4.74,351.25
2015,5,17,15,0,18.99,0,7.63,340.71
2015,5,17,16,0,19.51,0,10.64,336.04
2015,5,17,17,0,19.58,0,13.71,336.8
2015,5,17,18,0,19.29,0,12.9,337.01
2015,5,17,19,0,19,0,10.63,331.7
2015,5,17,20,0,18.25,0,8.4,329.04
2015,5,17,21,0,17.04,0,8.29,325.62
2015,5,17,22,0,15.95,0,7.7,322.59
2015,5,17,23,0,14.91,0,7.15,319.09
2015,5,18,0,0,14.09,0,5.35,312.27
2015,5,18,1,0,12.6,0,5.69,288.43
2015,5,18,2,0,12.41,0,4.45,284.04
2015,5,18,3,0,12.08,0,2.9,277.13
2015,5,18,4,0,11.49,0,2.19,260.54
2015,5,18,5,0,10.99,0,1.53,225
2015,5,18,6,0,10.73,0,0.72,180
2015,5,18,7,0,10.48,0,0.8,26.57
2015,5,18,8,0,10.86,0,1.8,53.13
2015,5,18,9,0,12.58,0,1.08,360
2015,5,18,10,0,14.8,0,3.05,315
2015,5,18,11,0,16.51,0,4.2,300.96
2015,5,18,12,0,18.06,0,4.45,284.04
2015,5,18,13,0,19.29,0,4.74,278.75
2015,5,18,14,0,21.24,0,7.42,309.09
2015,5,18,15,0,22.02,0,8.4,300.96
2015,5,18,16,0,22.46,0,10.03,291.04
2015,5,18,17,0,21.71,0,11.79,282.34
2015,5,18,18,0,21.74,0,13.04,276.34
2015,5,18,19,0,21.26,0,14.08,274.4
2015,5,18,20,0,20.21,0,13.9,286.56
2015,5,18,21,0,18.25,0,11.28,286.7
2015,5,18,22,0,16.62,0,8.83,258.23
2015,5,18,23,0,15.19,0,10.19,212.01
2015,5,19,0,0,13.23,0,10.5,210.96
2015,5,19,1,0,11.96,0,9.79,197.1
2015,5,19,2,0,10.99,0,8.71,187.13
2015,5,19,3,0,11.88,0,5.86,190.62
2015,5,19,4,0,13.19,0,6.13,229.76
2015,5,19,5,0,13.93,0,10.09,272.05
2015,5,19,6,0,13.06,0,10.8,270
2015,5,19,7,0,13.77,0,14.04,268.53
2015,5,19,8,0,14.3,0,20.16,270
2015,5,19,9,0,13.13,0,24.25,275.96
2015,5,19,10,0,12.54,0,25.86,278.81
2015,5,19,11,0,12.85,0,24.54,284.44
2015,5,19,12,0,13.31,0,22.21,286.97
2015,5,19,13,0,14.11,0,22.88,289.29
2015,5,19,14,0,15.14,0,17.65,286.59
2015,5,19,15,0,16.2,0,17.73,282.91
2015,5,19,16,0,16.21,0,18.58,278.91
2015,5,19,17,0,16.18,0,19.96,277.25
2015,5,19,18,0,15.92,0,22.55,286.7
2015,5,19,19,0,15.65,0,19.52,292.78
2015,5,19,20,0,14.38,0,16.98,302.01
2015,5,19,21,0,13.36,0,14.28,303.69
2015,5,19,22,0,12.69,0,11.92,295.02
2015,5,19,23,0,11.72,0,12.52,288.43
2015,5,20,0,0,11.29,0,8.91,284.04
2015,5,20,1,0,11.21,0,8.56,284.62
2015,5,20,2,0,10.85,0,9.18,281.31
2015,5,20,3,0,10.24,0,11.01,281.31
2015,5,20,4,0,9.9,0,7.93,267.4
2015,5,20,5,0,9.41,0.1,12.26,273.37
2015,5,20,6,0,8.67,0.6,13.32,268.45
2015,5,20,7,0,8.45,0.1,16.24,282.8
2015,5,20,8,0,8.53,0.8,20.46,298.37
2015,5,20,9,0,9.24,0.8,15.38,290.56
2015,5,20,10,0,9.32,0.5,18.46,290.56
2015,5,20,11,0,10.01,0.2,20.15,288.76
2015,5,20,12,0,10.06,0,21.48,283.57
2015,5,20,13,0,10.31,0,20.28,286.5
2015,5,20,14,0,11.47,0.3,21.07,289.98
2015,5,20,15,0,11.28,0.1,20.61,289.38
2015,5,20,16,0,11.22,0.1,21.1,295.25
2015,5,20,17,0,11.2,0.1,19.88,301.68
2015,5,20,18,0,11.17,0.1,19.45,308.99
2015,5,20,19,0,11.05,0.1,17.34,311.63
2015,5,20,20,0,10.78,0,14.06,309.81
2015,5,20,21,0,10.39,0,11.97,316.22
2015,5,20,22,0,10.01,0,10.09,325.18
2015,5,20,23,0,9.3,0,10.51,321.95
2015,5,21,0,0,8.62,0,10.8,323.13
2015,5,21,1,0,8.08,0,10.7,312.27
2015,5,21,2,0,7.49,0,9.5,307.3
2015,5,21,3,0,7.22,0,10.19,302.01
2015,5,21,4,0,7.1,0,10.3,306.47
2015,5,21,5,0,7.11,0,9.96,310.6
2015,5,21,6,0,6.91,0,10.18,315
2015,5,21,7,0,7.41,0,12.68,325.41
2015,5,21,8,0,8.47,0,15.73,344.05
2015,5,21,9,0,9.73,0,17.82,351.87
2015,5,21,10,0,10.72,0,21.65,356.19
2015,5,21,11,0,11.66,0,23.04,359.1
2015,5,21,12,0,12.43,0,24.12,360
2015,5,21,13,0,13.17,0,24.84,360
2015,5,21,14,0,14.97,0,25.36,6.52
2015,5,21,15,0,15.39,0,26.08,6.34
2015,5,21,16,0,15.75,0,26.08,6.34
2015,5,21,17,0,15.72,0,26.53,7.8
2015,5,21,18,0,15.49,0,25.63,10.52
2015,5,21,19,0,14.97,0,24.15,10.3
2015,5,21,20,0,14.13,0,20.01,8.28
2015,5,21,21,0,12.74,0,14.42,2.86
2015,5,21,22,0,11.07,0,10.44,360
2015,5,21,23,0,9.67,0,6.48,360
2015,5,22,0,0,8.58,0,3.55,336.04
2015,5,22,1,0,7.78,0,3.76,286.7
2015,5,22,2,0,7.34,0,4.32,270
2015,5,22,3,0,7.32,0,4.68,270
2015,5,22,4,0,7.39,0,4.68,270
2015,5,22,5,0,7.33,0,4.68,270
2015,5,22,6,0,7.15,0,5.05,265.91
2015,5,22,7,0,7.72,0,3.67,258.69
2015,5,22,8,0,8.94,0,3.6,306.87
2015,5,22,9,0,10.37,0,4.68,337.38
2015,5,22,10,0,12.69,0,7.64,351.87
2015,5,22,11,0,14.03,0,7.42,14.04
2015,5,22,12,0,14.89,0,7.93,357.4
2015,5,22,13,0,15.98,0,4.9,17.1
2015,5,22,14,0,17.31,0,13.28,12.53
2015,5,22,15,0,18.61,0,13.78,19.86
2015,5,22,16,0,18.75,0,17.11,14.62
2015,5,22,17,0,18.25,0,17.65,20.28
2015,5,22,18,0,18.42,0,17.23,26.03
2015,5,22,19,0,17.64,0,17.07,27.65
2015,5,22,20,0,16.81,0,15.83,17.2
2015,5,22,21,0,15.16,0,13.71,13.67
2015,5,22,22,0,13.62,0,10.16,22.93
2015,5,22,23,0,12.08,0,6.99,34.51
2015,5,23,0,0,10.86,0,4.2,30.96
2015,5,23,1,0,10.89,0,3.6,360
2015,5,23,2,0,10.27,0,2.9,299.74
2015,5,23,3,0,10,0,6.03,287.35
2015,5,23,4,0,9.6,0,4.9,306.03
2015,5,23,5,0,9.12,0,3.55,293.96
2015,5,23,6,0,9.03,0,3.22,296.57
2015,5,23,7,0,9.39,0,1.94,291.8
2015,5,23,8,0,10.1,0,5.19,303.69
2015,5,23,9,0,12.07,0,6.92,8.97
2015,5,23,10,0,15.08,0,15.7,53.39
2015,5,23,11,0,16.05,0,11.21,42.4
2015,5,23,12,0,16.46,0,13.76,42.88
2015,5,23,13,0,16.93,0,16.87,39.81
2015,5,23,14,0,16.59,0,7.21,92.86
2015,5,23,15,0,16.93,0,2.62,105.95
2015,5,23,16,0,17.34,0,1.08,360
2015,5,23,17,0,16.65,0,1.02,315
2015,5,23,18,0,17.15,0,4.68,292.62
2015,5,23,19,0,16.57,0,0,180
2015,5,23,20,0,15.67,0,7.17,162.47
2015,5,23,21,0,14.94,0,5.76,180
2015,5,23,22,0,14.59,0,4.1,232.13
2015,5,23,23,0,14.29,0,3.26,263.66
2015,5,24,0,0,13.91,0,2.9,277.13
2015,5,24,1,0,13.65,0,1.61,333.43
2015,5,24,2,0,12.68,0,1.08,360
2015,5,24,3,0,11.86,0,1.14,341.57
2015,5,24,4,0,11.07,0,1.48,345.96
2015,5,24,5,0,10.88,0,0.36,360
2015,5,24,6,0,10.59,0,1.44,270
2015,5,24,7,0,11.03,0,1.44,270
2015,5,24,8,0,11.98,0,3.55,293.96
2015,5,24,9,0,13.61,0,2.28,341.57
2015,5,24,10,0,15.49,0,5.19,33.69
2015,5,24,11,0,16.12,0,7.17,17.53
2015,5,24,12,0,16.69,0,7.2,360
2015,5,24,13,0,18.11,0,8.28,360
2015,5,24,14,0,18.62,0,12.65,355.1
2015,5,24,15,0,19.32,0,12.62,356.73
2015,5,24,16,0,18.64,0,13.7,356.99
2015,5,24,17,0,19.1,0,15.14,357.27
2015,5,24,18,0,19.02,0,16.24,356.19
2015,5,24,19,0,18.79,0,14.78,357.21
2015,5,24,20,0,18.13,0,12.92,347.13
2015,5,24,21,0,16.97,0,11.17,339.23
2015,5,24,22,0,15.99,0,9.03,336.5
2015,5,24,23,0,15.2,0,6.12,331.93
2015,5,25,0,0,14.62,0,1.8,270
2015,5,25,1,0,14.24,0,4.02,259.7
2015,5,25,2,0,13.9,0,4.32,270
2015,5,25,3,0,13.66,0,2.97,284.04
2015,5,25,4,0,13.46,0,2.97,284.04
2015,5,25,5,0,13.41,0,2.9,262.87
2015,5,25,6,0,13.4,0,2.6,236.31
2015,5,25,7,0,14.02,0,1.8,233.13
2015,5,25,8,0,15.23,0,1.94,291.8
2015,5,25,9,0,15.19,0,5,300.26
2015,5,25,10,0,14.79,0.2,7.42,292.83
2015,5,25,11,0,14.57,0.5,8.56,292.25
2015,5,25,12,0,14.92,0.5,6.03,287.35
2015,5,25,13,0,15.76,0.4,6.13,273.37
2015,5,25,14,0,15.93,0.6,9.5,294.62
2015,5,25,15,0,16.49,0.5,7.59,301.43
2015,5,25,16,0,16.7,0.4,6.41,308.16
2015,5,25,17,0,17.03,0.2,3.55,293.96
2015,5,25,18,0,17.26,0.1,1.94,291.8
2015,5,25,19,0,17.24,0.5,5.32,298.3
2015,5,25,20,0,16.17,0.9,8.94,319.9
2015,5,25,21,0,14.68,1.2,10.88,325.78
2015,5,25,22,0,13.68,1.3,8.21,322.13
2015,5,25,23,0,12.72,0.1,10.83,344.58
2015,5,26,0,0,12.32,0,10.19,327.99
2015,5,26,1,0,11.82,0,11.3,322.77
2015,5,26,2,0,11.3,0,9.93,316.47
2015,5,26,3,0,11.41,0,7.29,302.91
2015,5,26,4,0,11.23,0,7.42,292.83
2015,5,26,5,0,11.27,0,8.91,313.36
2015,5,26,6,0,10.98,0,9,323.13
2015,5,26,7,0,11.37,0,11.17,339.23
2015,5,26,8,0,11.32,0.2,13.71,346.33
2015,5,26,9,0,11.48,0,14.33,334.72
2015,5,26,10,0,11.42,0,15.95,331.7
2015,5,26,11,0,11.43,0,17.23,333.97
2015,5,26,12,0,12.13,0,18.46,339.44
2015,5,26,13,0,12.74,0,19.69,341.9
2015,5,26,14,0,14.41,0,21.32,348.31
2015,5,26,15,0,14.09,0,21.08,352.15
2015,5,26,16,0,14.28,0,21.43,352.28
2015,5,26,17,0,14.57,0,21.75,353.35
2015,5,26,18,0,14.31,0,21.71,354.29
2015,5,26,19,0,13.85,0,21.27,357.09
2015,5,26,20,0,13.05,0,20.91,357.04
2015,5,26,21,0,12.15,0,19.08,360
2015,5,26,22,0,10.69,0,15.23,353.21
2015,5,26,23,0,9.47,0,9.9,340.91
2015,5,27,0,0,8.99,0,6.19,324.46
2015,5,27,1,0,8.74,0,4.07,315
2015,5,27,2,0,8.42,0,2.04,315
2015,5,27,3,0,7.92,0,1.53,315
2015,5,27,4,0,7.36,0,0.8,333.43
2015,5,27,5,0,6.98,0,0.72,90
2015,5,27,6,0,6.52,0,0,180
2015,5,27,7,0,6.91,0,0.36,180
2015,5,27,8,0,8.45,0,1.08,270
2015,5,27,9,0,10.18,0,1.84,348.69
2015,5,27,10,0,11.73,0,4.02,349.7
2015,5,27,11,0,12.53,0,6.29,346.76
2015,5,27,12,0,13.62,0,9.53,349.11
2015,5,27,13,0,14.01,0,12.32,353.29
2015,5,27,14,0,15.18,0,11.21,5.53
2015,5,27,15,0,16.04,0,10.14,6.12
2015,5,27,16,0,16.6,0,9.36,360
2015,5,27,17,0,16.92,0,11.25,352.65
2015,5,27,18,0,16.94,0,12.62,356.73
2015,5,27,19,0,16.54,0,12.25,1.68
2015,5,27,20,0,15.87,0,10.09,2.05
2015,5,27,21,0,14.57,0,8.64,360
2015,5,27,22,0,13.11,0,5.41,356.19
2015,5,27,23,0,11.77,0,0,180
2015,5,28,0,0,11.32,0,2.62,195.95
2015,5,28,1,0,10.81,0,2.9,187.13
2015,5,28,2,0,9.86,0,3.32,167.47
2015,5,28,3,0,9.1,0,3.24,180
2015,5,28,4,0,8.67,0,2.97,194.04
2015,5,28,5,0,8.58,0,3.96,180
2015,5,28,6,0,8.42,0,4.32,180
2015,5,28,7,0,8.67,0,2.41,153.43
2015,5,28,8,0,10.46,0,3.22,116.57
2015,5,28,9,0,12.53,0,1.8,143.13
2015,5,28,10,0,15.01,0,4.02,259.7
2015,5,28,11,0,17.14,0,7.24,275.71
2015,5,28,12,0,18.56,0,9.78,276.34
2015,5,28,13,0,19.55,0,12.32,276.71
2015,5,28,14,0,21.1,0,15.94,276.48
2015,5,28,15,0,21.75,0,17.29,267.61
2015,5,28,16,0,22.24,0,17.29,267.61
2015,5,28,17,0,22.33,0,18.39,273.37
2015,5,28,18,0,22.13,0,18.64,280.01
2015,5,28,19,0,21.52,0,17.73,282.91
2015,5,28,20,0,20.67,0,13.9,286.56
2015,5,28,21,0,19.17,0,9.47,278.75
2015,5,28,22,0,17.94,0,7.63,250.71
2015,5,28,23,0,16.79,0,7.49,215.22
2015,5,29,0,0,14.76,0,9.96,192.53
2015,5,29,1,0,13.34,0,8.35,187.43
2015,5,29,2,0,13.24,0,5.04,180
2015,5,29,3,0,13.16,0,3.6,180
2015,5,29,4,0,12.93,0,2.9,172.87
2015,5,29,5,0,12.87,0,4.33,138.37
